     Extent, Source Data,hemisphere
9.233, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1981/st_19811024-n07_v1.1_n.bin'],north
9.425, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1981/s-19811026--n07_v1.1_n.bin'],north
9.609, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1981/d/19811028--n07_v1.1_n.bin'],north
9.719, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1981/d/19811030__n07_v1.1_n.bin'],north
9.905, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1981/r-19811101_n07_v1.1_n.bin'],north
9.929, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1981/arc/19811103__n07_v1.1_n.bin'],north
10.337, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1981/n__19811105_n07_v1.1_n.bin'],north
10.518, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1981/arc/19811107__n07_v1.1_n.bin'],north
10.51, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1981/nd/19811109-n07_v1.1_n.bin'],north
10.631, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1981/nd/19811111-n07_v1.1_n.bin'],north
10.908, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1981/nd/19811113_n07_v1.1_n.bin'],north
10.965, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1981/n__19811115_n07_v1.1_n.bin'],north
11.197, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1981/arc/19811117__n07_v1.1_n.bin'],north
11.177, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1981/st_19811119--n07_v1.1_n.bin'],north
11.273, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1981/n__19811121--n07_v1.1_n.bin'],north
11.417, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1981/arc/19811123__n07_v1.1_n.bin'],north
11.611, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1981/arc/19811125_n07_v1.1_n.bin'],north
11.675, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1981/d/19811127--n07_v1.1_n.bin'],north
11.882, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1981/n__19811129-n07_v1.1_n.bin'],north
11.99, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1981/n__19811201__n07_v1.1_n.bin'],north
12.336, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1981/r-19811203-n07_v1.1_n.bin'],north
12.507, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1981/nd/19811205__n07_v1.1_n.bin'],north
12.698, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1981/st_19811207__n07_v1.1_n.bin'],north
12.816, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1981/s-19811209--n07_v1.1_n.bin'],north
12.948, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1981/d/19811211_n07_v1.1_n.bin'],north
13.217, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1981/d/19811213__n07_v1.1_n.bin'],north
13.418, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1981/r-19811215--n07_v1.1_n.bin'],north
13.635, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1981/s-19811217--n07_v1.1_n.bin'],north
13.802, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1981/nt_19811219_n07_v1.1_n.bin'],north
13.893, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1981/nt_19811221_n07_v1.1_n.bin'],north
13.877, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1981/nd/19811223_n07_v1.1_n.bin'],north
14.016, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1981/d/19811225__n07_v1.1_n.bin'],north
13.953, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1981/nt_19811227--n07_v1.1_n.bin'],north
14.128, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1981/s-19811229-n07_v1.1_n.bin'],north
14.224, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1981/arc/19811231--n07_v1.1_n.bin'],north
14.479, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/s-19820102__n07_v1.1_n.bin'],north
14.642, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/st_19820104_n07_v1.1_n.bin'],north
14.88, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/s-19820106-n07_v1.1_n.bin'],north
14.993, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/arc/19820108_n07_v1.1_n.bin'],north
15.052, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/r-19820110_n07_v1.1_n.bin'],north
15.141, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/arc/19820112--n07_v1.1_n.bin'],north
15.138, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/r-19820114-n07_v1.1_n.bin'],north
15.22, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nd/19820116--n07_v1.1_n.bin'],north
15.227, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nd/19820118_n07_v1.1_n.bin'],north
15.208, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/arc/19820120__n07_v1.1_n.bin'],north
15.283, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820122__n07_v1.1_n.bin'],north
15.391, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nd/19820124-n07_v1.1_n.bin'],north
15.547, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/d/19820126-n07_v1.1_n.bin'],north
15.695, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nd/19820128--n07_v1.1_n.bin'],north
15.755, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/d/19820130-n07_v1.1_n.bin'],north
15.836, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nd/19820201--n07_v1.1_n.bin'],north
15.841, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/r-19820203__n07_v1.1_n.bin'],north
15.85, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/s-19820205_n07_v1.1_n.bin'],north
15.797, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/r-19820207__n07_v1.1_n.bin'],north
15.829, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/d/19820209_n07_v1.1_n.bin'],north
15.748, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/n__19820211_n07_v1.1_n.bin'],north
15.854, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820213--n07_v1.1_n.bin'],north
15.857, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820215__n07_v1.1_n.bin'],north
16.058, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/n__19820217-n07_v1.1_n.bin'],north
16.087, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/s-19820219--n07_v1.1_n.bin'],north
16.094, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/s-19820221--n07_v1.1_n.bin'],north
16.143, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/s-19820223__n07_v1.1_n.bin'],north
16.31, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820225-n07_v1.1_n.bin'],north
16.325, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/s-19820227_n07_v1.1_n.bin'],north
16.234, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/d/19820301_n07_v1.1_n.bin'],north
16.293, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/st_19820303--n07_v1.1_n.bin'],north
16.315, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/s-19820305--n07_v1.1_n.bin'],north
16.309, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/n__19820307-n07_v1.1_n.bin'],north
16.123, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/arc/19820309-n07_v1.1_n.bin'],north
16.099, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nd/19820311--n07_v1.1_n.bin'],north
16.005, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/s-19820313_n07_v1.1_n.bin'],north
15.955, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/r-19820315-n07_v1.1_n.bin'],north
15.905, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nd/19820317-n07_v1.1_n.bin'],north
15.938, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/n__19820319-n07_v1.1_n.bin'],north
15.911, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/arc/19820321__n07_v1.1_n.bin'],north
15.898, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820323_n07_v1.1_n.bin'],north
15.929, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/s-19820325__n07_v1.1_n.bin'],north
15.875, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/s-19820327__n07_v1.1_n.bin'],north
15.931, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/s-19820329-n07_v1.1_n.bin'],north
15.982, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/r-19820331__n07_v1.1_n.bin'],north
15.945, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/d/19820402_n07_v1.1_n.bin'],north
15.943, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820404__n07_v1.1_n.bin'],north
15.859, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/r-19820406--n07_v1.1_n.bin'],north
15.581, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820408__n07_v1.1_n.bin'],north
15.577, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820410_n07_v1.1_n.bin'],north
15.491, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/st_19820412--n07_v1.1_n.bin'],north
15.627, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/r-19820414__n07_v1.1_n.bin'],north
15.528, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nd/19820416__n07_v1.1_n.bin'],north
15.448, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/n__19820418-n07_v1.1_n.bin'],north
15.387, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/r-19820420-n07_v1.1_n.bin'],north
15.276, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/s-19820422_n07_v1.1_n.bin'],north
15.135, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/r-19820424_n07_v1.1_n.bin'],north
15.105, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/d/19820426__n07_v1.1_n.bin'],north
15.091, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/s-19820428__n07_v1.1_n.bin'],north
14.997, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/arc/19820430__n07_v1.1_n.bin'],north
14.786, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nd/19820502__n07_v1.1_n.bin'],north
14.679, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/st_19820504-n07_v1.1_n.bin'],north
14.511, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/st_19820506--n07_v1.1_n.bin'],north
14.319, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/d/19820508__n07_v1.1_n.bin'],north
14.222, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/n__19820510__n07_v1.1_n.bin'],north
14.137, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/arc/19820512-n07_v1.1_n.bin'],north
14.083, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/s-19820514-n07_v1.1_n.bin'],north
14.003, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nd/19820516__n07_v1.1_n.bin'],north
13.853, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/n__19820518-n07_v1.1_n.bin'],north
13.653, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/r-19820520__n07_v1.1_n.bin'],north
13.576, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/r-19820522__n07_v1.1_n.bin'],north
13.583, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/arc/19820524_n07_v1.1_n.bin'],north
13.543, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/st_19820526_n07_v1.1_n.bin'],north
13.38, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/r-19820528_n07_v1.1_n.bin'],north
13.27, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nd/19820530--n07_v1.1_n.bin'],north
13.091, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/n__19820601__n07_v1.1_n.bin'],north
12.99, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/st_19820603_n07_v1.1_n.bin'],north
12.874, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/st_19820605-n07_v1.1_n.bin'],north
12.834, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/d/19820607_n07_v1.1_n.bin'],north
12.75, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/s-19820609_n07_v1.1_n.bin'],north
12.709, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/n__19820611--n07_v1.1_n.bin'],north
12.678, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/r-19820613_n07_v1.1_n.bin'],north
12.652, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/s-19820615__n07_v1.1_n.bin'],north
12.476, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/r-19820617__n07_v1.1_n.bin'],north
12.317, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/r-19820619__n07_v1.1_n.bin'],north
12.145, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/n__19820621__n07_v1.1_n.bin'],north
12.079, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nd/19820623--n07_v1.1_n.bin'],north
11.918, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/d/19820625_n07_v1.1_n.bin'],north
11.868, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/st_19820627--n07_v1.1_n.bin'],north
11.76, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/s-19820629_n07_v1.1_n.bin'],north
11.425, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nd/19820701_n07_v1.1_n.bin'],north
11.442, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820703_n07_v1.1_n.bin'],north
11.344, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820705-n07_v1.1_n.bin'],north
11.165, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/d/19820707__n07_v1.1_n.bin'],north
11.043, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/r-19820709_n07_v1.1_n.bin'],north
10.816, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/st_19820711-n07_v1.1_n.bin'],north
10.664, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/n__19820713-n07_v1.1_n.bin'],north
10.436, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/st_19820715__n07_v1.1_n.bin'],north
10.264, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/n__19820717--n07_v1.1_n.bin'],north
10.179, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/st_19820719_n07_v1.1_n.bin'],north
10.022, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/d/19820721--n07_v1.1_n.bin'],north
9.782, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nd/19820723-n07_v1.1_n.bin'],north
9.638, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nd/19820725_n07_v1.1_n.bin'],north
9.417, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/arc/19820727--n07_v1.1_n.bin'],north
9.22, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/n__19820729_n07_v1.1_n.bin'],north
9.016, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/r-19820731__n07_v1.1_n.bin'],north
8.939, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nd/19820802--n07_v1.1_n.bin'],north
8.746, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nd/19820804-n07_v1.1_n.bin'],north
8.672, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/n__19820806__n07_v1.1_n.bin'],north
8.45, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/st_19820808--n07_v1.1_n.bin'],north
8.437, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nd/19820810__n07_v1.1_n.bin'],north
8.366, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820812--n07_v1.1_n.bin'],north
8.152, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/arc/19820814-n07_v1.1_n.bin'],north
8.008, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/s-19820816_n07_v1.1_n.bin'],north
8.027, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/s-19820818_n07_v1.1_n.bin'],north
7.915, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/s-19820820__n07_v1.1_n.bin'],north
7.79, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/n__19820822_n07_v1.1_n.bin'],north
7.759, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/arc/19820824-n07_v1.1_n.bin'],north
7.7, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820826--n07_v1.1_n.bin'],north
7.582, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/r-19820828__n07_v1.1_n.bin'],north
7.55, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/r-19820830--n07_v1.1_n.bin'],north
7.404, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/st_19820901_n07_v1.1_n.bin'],north
7.248, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820903_n07_v1.1_n.bin'],north
