Date,Dataset,hemisphere,Extent
1998-01-18 00:00:00,nsidc0051,south,4.111
1998-01-19 00:00:00,nsidc0051,south,4.061
1998-01-20 00:00:00,nsidc0051,south,3.98
1998-01-21 00:00:00,nsidc0051,south,3.916
1998-01-22 00:00:00,nsidc0051,south,3.893
1998-01-23 00:00:00,nsidc0051,south,3.826
1998-01-24 00:00:00,nsidc0051,south,3.714
1998-01-25 00:00:00,nsidc0051,south,3.698
1998-01-26 00:00:00,nsidc0051,south,3.663
1998-01-27 00:00:00,nsidc0051,south,3.603
1998-01-28 00:00:00,nsidc0051,south,3.566
1998-01-29 00:00:00,nsidc0051,south,3.533
1998-01-30 00:00:00,nsidc0051,south,3.492
1998-01-31 00:00:00,nsidc0051,south,3.428
1998-02-01 00:00:00,nsidc0051,south,3.366
1998-02-02 00:00:00,nsidc0051,south,3.302
1998-02-03 00:00:00,nsidc0051,south,3.301
1998-02-04 00:00:00,nsidc0051,south,3.226
1998-02-05 00:00:00,nsidc0051,south,3.219
1998-02-06 00:00:00,nsidc0051,south,3.226
1998-02-07 00:00:00,nsidc0051,south,3.187
1998-02-08 00:00:00,nsidc0051,south,3.171
1998-02-09 00:00:00,nsidc0051,south,3.108
1998-02-10 00:00:00,nsidc0051,south,3.023
1998-02-11 00:00:00,nsidc0051,south,3.055
1998-02-12 00:00:00,nsidc0051,south,2.997
1998-02-13 00:00:00,nsidc0051,south,2.946
1998-02-14 00:00:00,nsidc0051,south,2.966
1998-02-15 00:00:00,nsidc0051,south,2.924
1998-02-16 00:00:00,nsidc0051,south,2.873
1998-02-17 00:00:00,nsidc0051,south,2.854
1998-02-18 00:00:00,nsidc0051,south,2.854
1998-02-19 00:00:00,nsidc0051,south,2.832
1998-02-20 00:00:00,nsidc0051,south,2.831
1998-02-21 00:00:00,nsidc0051,south,2.841
1998-02-22 00:00:00,nsidc0051,south,2.836
1998-02-23 00:00:00,nsidc0051,south,2.819
1998-02-24 00:00:00,nsidc0051,south,2.787
1998-02-25 00:00:00,nsidc0051,south,2.772
1998-02-26 00:00:00,nsidc0051,south,2.782
1998-02-27 00:00:00,nsidc0051,south,2.816
1998-02-28 00:00:00,nsidc0051,south,2.794
1998-03-01 00:00:00,nsidc0051,south,2.813
1998-03-02 00:00:00,nsidc0051,south,2.813
1998-03-03 00:00:00,nsidc0051,south,2.886
1998-03-04 00:00:00,nsidc0051,south,2.987
1998-03-05 00:00:00,nsidc0051,south,3.029
1998-03-06 00:00:00,nsidc0051,south,3.104
1998-03-07 00:00:00,nsidc0051,south,3.163
1998-03-08 00:00:00,nsidc0051,south,3.3
1998-03-09 00:00:00,nsidc0051,south,3.501
1998-03-10 00:00:00,nsidc0051,south,3.647
1998-03-11 00:00:00,nsidc0051,south,3.824
1998-03-12 00:00:00,nsidc0051,south,3.924
1998-03-13 00:00:00,nsidc0051,south,3.985
1998-03-14 00:00:00,nsidc0051,south,4.017
1998-03-15 00:00:00,nsidc0051,south,4.058
1998-03-16 00:00:00,nsidc0051,south,4.107
1998-03-17 00:00:00,nsidc0051,south,4.166
1998-03-18 00:00:00,nsidc0051,south,4.267
1998-03-19 00:00:00,nsidc0051,south,4.342
1998-03-20 00:00:00,nsidc0051,south,4.472
1998-03-21 00:00:00,nsidc0051,south,4.6
1998-03-22 00:00:00,nsidc0051,south,4.681
1998-03-23 00:00:00,nsidc0051,south,4.713
1998-03-24 00:00:00,nsidc0051,south,4.764
1998-03-25 00:00:00,nsidc0051,south,4.848
1998-03-26 00:00:00,nsidc0051,south,4.984
1998-03-27 00:00:00,nsidc0051,south,5.109
1998-03-28 00:00:00,nsidc0051,south,5.185
1998-03-29 00:00:00,nsidc0051,south,5.281
1998-03-30 00:00:00,nsidc0051,south,5.396
1998-03-31 00:00:00,nsidc0051,south,5.366
1998-04-01 00:00:00,nsidc0051,south,5.497
1998-04-02 00:00:00,nsidc0051,south,5.493
1998-04-03 00:00:00,nsidc0051,south,5.485
1998-04-04 00:00:00,nsidc0051,south,5.551
1998-04-05 00:00:00,nsidc0051,south,5.635
1998-04-06 00:00:00,nsidc0051,south,5.667
1998-04-07 00:00:00,nsidc0051,south,5.745
1998-04-08 00:00:00,nsidc0051,south,5.83
1998-04-09 00:00:00,nsidc0051,south,5.959
1998-04-10 00:00:00,nsidc0051,south,6.094
1998-04-11 00:00:00,nsidc0051,south,6.179
1998-04-12 00:00:00,nsidc0051,south,6.244
1998-04-13 00:00:00,nsidc0051,south,6.34
1998-04-14 00:00:00,nsidc0051,south,6.501
1998-04-15 00:00:00,nsidc0051,south,6.647
1998-04-16 00:00:00,nsidc0051,south,6.849
1998-04-17 00:00:00,nsidc0051,south,7.005
1998-04-18 00:00:00,nsidc0051,south,7.114
1998-04-19 00:00:00,nsidc0051,south,7.208
1998-04-20 00:00:00,nsidc0051,south,7.323
1998-04-21 00:00:00,nsidc0051,south,7.465
1998-04-22 00:00:00,nsidc0051,south,7.693
1998-04-23 00:00:00,nsidc0051,south,7.875
1998-04-24 00:00:00,nsidc0051,south,8.036
1998-04-25 00:00:00,nsidc0051,south,8.083
1998-04-26 00:00:00,nsidc0051,south,8.156
1998-04-27 00:00:00,nsidc0051,south,8.314
1998-04-28 00:00:00,nsidc0051,south,8.454
1998-04-29 00:00:00,nsidc0051,south,8.552
1998-04-30 00:00:00,nsidc0051,south,8.621
1998-05-01 00:00:00,nsidc0051,south,8.719
1998-05-02 00:00:00,nsidc0051,south,8.783
1998-05-03 00:00:00,nsidc0051,south,8.938
1998-05-04 00:00:00,nsidc0051,south,9.077
1998-05-05 00:00:00,nsidc0051,south,9.224
1998-05-06 00:00:00,nsidc0051,south,9.311
1998-05-07 00:00:00,nsidc0051,south,9.389
1998-05-08 00:00:00,nsidc0051,south,9.502
1998-05-09 00:00:00,nsidc0051,south,9.61
1998-05-10 00:00:00,nsidc0051,south,9.749
1998-05-11 00:00:00,nsidc0051,south,9.8
1998-05-12 00:00:00,nsidc0051,south,9.937
1998-05-13 00:00:00,nsidc0051,south,9.977
1998-05-14 00:00:00,nsidc0051,south,10.165
1998-05-15 00:00:00,nsidc0051,south,10.332
1998-05-16 00:00:00,nsidc0051,south,10.488
1998-05-17 00:00:00,nsidc0051,south,10.545
1998-05-18 00:00:00,nsidc0051,south,10.742
1998-05-19 00:00:00,nsidc0051,south,10.857
1998-05-20 00:00:00,nsidc0051,south,10.908
1998-05-21 00:00:00,nsidc0051,south,10.982
1998-05-22 00:00:00,nsidc0051,south,10.967
1998-05-23 00:00:00,nsidc0051,south,10.992
1998-05-24 00:00:00,nsidc0051,south,11.06
1998-05-25 00:00:00,nsidc0051,south,11.12
1998-05-26 00:00:00,nsidc0051,south,11.217
1998-05-27 00:00:00,nsidc0051,south,11.322
1998-05-28 00:00:00,nsidc0051,south,11.463
1998-05-29 00:00:00,nsidc0051,south,11.618
1998-05-30 00:00:00,nsidc0051,south,11.672
1998-05-31 00:00:00,nsidc0051,south,11.716
1998-06-01 00:00:00,nsidc0051,south,11.775
1998-06-02 00:00:00,nsidc0051,south,11.87
1998-06-03 00:00:00,nsidc0051,south,11.992
1998-06-04 00:00:00,nsidc0051,south,12.191
1998-06-05 00:00:00,nsidc0051,south,12.425
1998-06-06 00:00:00,nsidc0051,south,12.548
1998-06-07 00:00:00,nsidc0051,south,12.604
1998-06-08 00:00:00,nsidc0051,south,12.674
1998-06-09 00:00:00,nsidc0051,south,12.71
1998-06-10 00:00:00,nsidc0051,south,12.776
1998-06-11 00:00:00,nsidc0051,south,12.808
1998-06-12 00:00:00,nsidc0051,south,12.833
1998-06-13 00:00:00,nsidc0051,south,12.837
1998-06-14 00:00:00,nsidc0051,south,12.933
1998-06-15 00:00:00,nsidc0051,south,13.058
1998-06-16 00:00:00,nsidc0051,south,13.23
1998-06-17 00:00:00,nsidc0051,south,13.412
1998-06-18 00:00:00,nsidc0051,south,13.587
1998-06-19 00:00:00,nsidc0051,south,13.716
1998-06-20 00:00:00,nsidc0051,south,13.8
1998-06-21 00:00:00,nsidc0051,south,13.905
1998-06-22 00:00:00,nsidc0051,south,14.085
1998-06-23 00:00:00,nsidc0051,south,14.187
1998-06-24 00:00:00,nsidc0051,south,14.273
1998-06-25 00:00:00,nsidc0051,south,14.348
1998-06-26 00:00:00,nsidc0051,south,14.446
1998-06-27 00:00:00,nsidc0051,south,14.497
1998-06-28 00:00:00,nsidc0051,south,14.547
1998-06-29 00:00:00,nsidc0051,south,14.641
1998-06-30 00:00:00,nsidc0051,south,14.689
1998-07-01 00:00:00,nsidc0051,south,14.791
1998-07-02 00:00:00,nsidc0051,south,14.784
1998-07-03 00:00:00,nsidc0051,south,14.965
1998-07-04 00:00:00,nsidc0051,south,15.092
1998-07-05 00:00:00,nsidc0051,south,15.084
1998-07-06 00:00:00,nsidc0051,south,15.161
1998-07-07 00:00:00,nsidc0051,south,15.294
1998-07-08 00:00:00,nsidc0051,south,15.374
1998-07-09 00:00:00,nsidc0051,south,15.447
1998-07-10 00:00:00,nsidc0051,south,15.441
1998-07-11 00:00:00,nsidc0051,south,15.458
1998-07-12 00:00:00,nsidc0051,south,15.49
1998-07-13 00:00:00,nsidc0051,south,15.556
1998-07-14 00:00:00,nsidc0051,south,15.665
1998-07-15 00:00:00,nsidc0051,south,15.86
1998-07-16 00:00:00,nsidc0051,south,16.008
1998-07-17 00:00:00,nsidc0051,south,16.101
1998-07-18 00:00:00,nsidc0051,south,16.198
1998-07-19 00:00:00,nsidc0051,south,16.288
1998-07-20 00:00:00,nsidc0051,south,16.321
1998-07-21 00:00:00,nsidc0051,south,16.386
1998-07-22 00:00:00,nsidc0051,south,16.422
1998-07-23 00:00:00,nsidc0051,south,16.411
1998-07-24 00:00:00,nsidc0051,south,16.548
1998-07-25 00:00:00,nsidc0051,south,16.651
1998-07-26 00:00:00,nsidc0051,south,16.792
1998-07-27 00:00:00,nsidc0051,south,16.904
1998-07-28 00:00:00,nsidc0051,south,17.049
1998-07-29 00:00:00,nsidc0051,south,17.11
1998-07-30 00:00:00,nsidc0051,south,17.084
1998-07-31 00:00:00,nsidc0051,south,17.108
1998-08-01 00:00:00,nsidc0051,south,17.133
1998-08-02 00:00:00,nsidc0051,south,17.165
1998-08-03 00:00:00,nsidc0051,south,17.184
1998-08-04 00:00:00,nsidc0051,south,17.27
1998-08-05 00:00:00,nsidc0051,south,17.358
1998-08-06 00:00:00,nsidc0051,south,17.471
1998-08-07 00:00:00,nsidc0051,south,17.574
1998-08-08 00:00:00,nsidc0051,south,17.587
1998-08-09 00:00:00,nsidc0051,south,17.602
1998-08-10 00:00:00,nsidc0051,south,17.546
1998-08-11 00:00:00,nsidc0051,south,17.607
1998-08-12 00:00:00,nsidc0051,south,17.765
1998-08-13 00:00:00,nsidc0051,south,17.831
1998-08-14 00:00:00,nsidc0051,south,17.824
1998-08-15 00:00:00,nsidc0051,south,17.885
1998-08-16 00:00:00,nsidc0051,south,17.94
1998-08-17 00:00:00,nsidc0051,south,17.908
1998-08-18 00:00:00,nsidc0051,south,17.962
1998-08-19 00:00:00,nsidc0051,south,18.069
1998-08-20 00:00:00,nsidc0051,south,18.039
1998-08-21 00:00:00,nsidc0051,south,18.093
1998-08-22 00:00:00,nsidc0051,south,18.236
1998-08-23 00:00:00,nsidc0051,south,18.25
1998-08-24 00:00:00,nsidc0051,south,18.304
1998-08-25 00:00:00,nsidc0051,south,18.336
1998-08-26 00:00:00,nsidc0051,south,18.343
1998-08-27 00:00:00,nsidc0051,south,18.353
1998-08-28 00:00:00,nsidc0051,south,18.35
1998-08-29 00:00:00,nsidc0051,south,18.488
1998-08-30 00:00:00,nsidc0051,south,18.436
1998-08-31 00:00:00,nsidc0051,south,18.413
1998-09-01 00:00:00,nsidc0051,south,18.435
1998-09-02 00:00:00,nsidc0051,south,18.421
1998-09-03 00:00:00,nsidc0051,south,18.465
1998-09-04 00:00:00,nsidc0051,south,18.487
1998-09-05 00:00:00,nsidc0051,south,18.524
1998-09-06 00:00:00,nsidc0051,south,18.558
1998-09-07 00:00:00,nsidc0051,south,18.609
1998-09-08 00:00:00,nsidc0051,south,18.605
1998-09-09 00:00:00,nsidc0051,south,18.713
1998-09-10 00:00:00,nsidc0051,south,18.815
1998-09-11 00:00:00,nsidc0051,south,18.846
1998-09-12 00:00:00,nsidc0051,south,18.965
1998-09-13 00:00:00,nsidc0051,south,19.044
1998-09-14 00:00:00,nsidc0051,south,19.148
1998-09-15 00:00:00,nsidc0051,south,19.244
1998-09-16 00:00:00,nsidc0051,south,19.226
1998-09-17 00:00:00,nsidc0051,south,19.215
1998-09-18 00:00:00,nsidc0051,south,19.223
1998-09-19 00:00:00,nsidc0051,south,19.172
1998-09-20 00:00:00,nsidc0051,south,19.106
1998-09-21 00:00:00,nsidc0051,south,19.065
1998-09-22 00:00:00,nsidc0051,south,19.085
1998-09-23 00:00:00,nsidc0051,south,19.064
1998-09-24 00:00:00,nsidc0051,south,19.062
1998-09-25 00:00:00,nsidc0051,south,19.111
1998-09-26 00:00:00,nsidc0051,south,19.1
1998-09-27 00:00:00,nsidc0051,south,19.028
1998-09-28 00:00:00,nsidc0051,south,18.98
1998-09-29 00:00:00,nsidc0051,south,18.889
1998-09-30 00:00:00,nsidc0051,south,18.9
1998-10-01 00:00:00,nsidc0051,south,18.963
1998-10-02 00:00:00,nsidc0051,south,18.989
1998-10-03 00:00:00,nsidc0051,south,19.028
1998-10-04 00:00:00,nsidc0051,south,19.03
1998-10-05 00:00:00,nsidc0051,south,19.045
1998-10-06 00:00:00,nsidc0051,south,19.058
1998-10-07 00:00:00,nsidc0051,south,19.089
1998-10-08 00:00:00,nsidc0051,south,19.019
1998-10-09 00:00:00,nsidc0051,south,18.926
1998-10-10 00:00:00,nsidc0051,south,18.856
1998-10-11 00:00:00,nsidc0051,south,18.766
1998-10-12 00:00:00,nsidc0051,south,18.836
1998-10-13 00:00:00,nsidc0051,south,18.884
1998-10-14 00:00:00,nsidc0051,south,18.886
1998-10-15 00:00:00,nsidc0051,south,18.803
1998-10-16 00:00:00,nsidc0051,south,18.722
1998-10-17 00:00:00,nsidc0051,south,18.665
1998-10-18 00:00:00,nsidc0051,south,18.686
1998-10-19 00:00:00,nsidc0051,south,18.666
1998-10-20 00:00:00,nsidc0051,south,18.507
1998-10-21 00:00:00,nsidc0051,south,18.448
1998-10-22 00:00:00,nsidc0051,south,18.456
1998-10-23 00:00:00,nsidc0051,south,18.458
1998-10-24 00:00:00,nsidc0051,south,18.413
1998-10-25 00:00:00,nsidc0051,south,18.317
1998-10-26 00:00:00,nsidc0051,south,18.307
1998-10-27 00:00:00,nsidc0051,south,18.271
1998-10-28 00:00:00,nsidc0051,south,18.227
1998-10-29 00:00:00,nsidc0051,south,18.137
1998-10-30 00:00:00,nsidc0051,south,18.037
1998-10-31 00:00:00,nsidc0051,south,17.979
1998-11-01 00:00:00,nsidc0051,south,17.834
1998-11-02 00:00:00,nsidc0051,south,17.685
1998-11-03 00:00:00,nsidc0051,south,17.594
1998-11-04 00:00:00,nsidc0051,south,17.511
1998-11-05 00:00:00,nsidc0051,south,17.432
1998-11-06 00:00:00,nsidc0051,south,17.34
1998-11-07 00:00:00,nsidc0051,south,17.241
1998-11-08 00:00:00,nsidc0051,south,17.148
1998-11-09 00:00:00,nsidc0051,south,17.028
1998-11-10 00:00:00,nsidc0051,south,16.963
1998-11-11 00:00:00,nsidc0051,south,16.897
1998-11-12 00:00:00,nsidc0051,south,16.877
1998-11-13 00:00:00,nsidc0051,south,16.72
1998-11-14 00:00:00,nsidc0051,south,16.542
1998-11-15 00:00:00,nsidc0051,south,16.408
1998-11-16 00:00:00,nsidc0051,south,16.355
1998-11-17 00:00:00,nsidc0051,south,16.207
1998-11-18 00:00:00,nsidc0051,south,16.127
1998-11-19 00:00:00,nsidc0051,south,16.042
1998-11-20 00:00:00,nsidc0051,south,15.859
1998-11-21 00:00:00,nsidc0051,south,15.736
1998-11-22 00:00:00,nsidc0051,south,15.639
1998-11-23 00:00:00,nsidc0051,south,15.476
1998-11-24 00:00:00,nsidc0051,south,15.422
1998-11-25 00:00:00,nsidc0051,south,15.255
1998-11-26 00:00:00,nsidc0051,south,15.082
1998-11-27 00:00:00,nsidc0051,south,14.957
1998-11-28 00:00:00,nsidc0051,south,14.79
1998-11-29 00:00:00,nsidc0051,south,14.514
1998-11-30 00:00:00,nsidc0051,south,14.331
1998-12-01 00:00:00,nsidc0051,south,14.156
1998-12-02 00:00:00,nsidc0051,south,14.1
1998-12-03 00:00:00,nsidc0051,south,13.662
1998-12-04 00:00:00,nsidc0051,south,13.374
1998-12-05 00:00:00,nsidc0051,south,13.104
1998-12-06 00:00:00,nsidc0051,south,12.912
1998-12-07 00:00:00,nsidc0051,south,12.635
1998-12-08 00:00:00,nsidc0051,south,12.49
1998-12-09 00:00:00,nsidc0051,south,12.317
1998-12-10 00:00:00,nsidc0051,south,12.05
1998-12-11 00:00:00,nsidc0051,south,11.83
1998-12-12 00:00:00,nsidc0051,south,11.581
1998-12-13 00:00:00,nsidc0051,south,11.406
1998-12-14 00:00:00,nsidc0051,south,11.123
1998-12-15 00:00:00,nsidc0051,south,10.903
1998-12-16 00:00:00,nsidc0051,south,10.602
1998-12-17 00:00:00,nsidc0051,south,10.343
1998-12-18 00:00:00,nsidc0051,south,9.955
1998-12-19 00:00:00,nsidc0051,south,9.658
1998-12-20 00:00:00,nsidc0051,south,9.431
1998-12-21 00:00:00,nsidc0051,south,9.214
1998-12-22 00:00:00,nsidc0051,south,9.106
1998-12-23 00:00:00,nsidc0051,south,8.848
1998-12-24 00:00:00,nsidc0051,south,8.527
1998-12-25 00:00:00,nsidc0051,south,8.262
1998-12-26 00:00:00,nsidc0051,south,8.014
1998-12-27 00:00:00,nsidc0051,south,7.81
1998-12-28 00:00:00,nsidc0051,south,7.577
1998-12-29 00:00:00,nsidc0051,south,7.32
1998-12-30 00:00:00,nsidc0051,south,7.03
1998-12-31 00:00:00,nsidc0051,south,6.764
1999-01-01 00:00:00,nsidc0051,south,6.528
1999-01-02 00:00:00,nsidc0051,south,6.362
1999-01-03 00:00:00,nsidc0051,south,6.191
1999-01-04 00:00:00,nsidc0051,south,6.088
1999-01-05 00:00:00,nsidc0051,south,5.983
1999-01-06 00:00:00,nsidc0051,south,5.887
1999-01-07 00:00:00,nsidc0051,south,5.762
1999-01-08 00:00:00,nsidc0051,south,5.677
1999-01-09 00:00:00,nsidc0051,south,5.487
1999-01-10 00:00:00,nsidc0051,south,5.363
1999-01-11 00:00:00,nsidc0051,south,5.284
1999-01-12 00:00:00,nsidc0051,south,5.099
1999-01-13 00:00:00,nsidc0051,south,4.944
1999-01-14 00:00:00,nsidc0051,south,4.839
1999-01-15 00:00:00,nsidc0051,south,4.722
1999-01-16 00:00:00,nsidc0051,south,4.607
1999-01-17 00:00:00,nsidc0051,south,4.514
1999-01-18 00:00:00,nsidc0051,south,4.435
1999-01-19 00:00:00,nsidc0051,south,4.346
1999-01-20 00:00:00,nsidc0051,south,4.287
1999-01-21 00:00:00,nsidc0051,south,4.204
1999-01-22 00:00:00,nsidc0051,south,4.102
1999-01-23 00:00:00,nsidc0051,south,4.055
1999-01-24 00:00:00,nsidc0051,south,4.008
1999-01-25 00:00:00,nsidc0051,south,3.922
1999-01-26 00:00:00,nsidc0051,south,3.866
1999-01-27 00:00:00,nsidc0051,south,3.825
1999-01-28 00:00:00,nsidc0051,south,3.801
1999-01-29 00:00:00,nsidc0051,south,3.759
1999-01-30 00:00:00,nsidc0051,south,3.687
1999-01-31 00:00:00,nsidc0051,south,3.658
1999-02-01 00:00:00,nsidc0051,south,3.595
1999-02-02 00:00:00,nsidc0051,south,3.59
1999-02-03 00:00:00,nsidc0051,south,3.481
1999-02-04 00:00:00,nsidc0051,south,3.391
1999-02-05 00:00:00,nsidc0051,south,3.333
1999-02-06 00:00:00,nsidc0051,south,3.247
1999-02-07 00:00:00,nsidc0051,south,3.161
1999-02-08 00:00:00,nsidc0051,south,3.096
1999-02-09 00:00:00,nsidc0051,south,3.12
1999-02-10 00:00:00,nsidc0051,south,3.005
1999-02-11 00:00:00,nsidc0051,south,2.951
1999-02-12 00:00:00,nsidc0051,south,2.932
1999-02-13 00:00:00,nsidc0051,south,2.863
1999-02-14 00:00:00,nsidc0051,south,2.836
1999-02-15 00:00:00,nsidc0051,south,2.808
1999-02-16 00:00:00,nsidc0051,south,2.754
1999-02-17 00:00:00,nsidc0051,south,2.751
1999-02-18 00:00:00,nsidc0051,south,2.746
1999-02-19 00:00:00,nsidc0051,south,2.755
1999-02-20 00:00:00,nsidc0051,south,2.707
1999-02-21 00:00:00,nsidc0051,south,2.783
1999-02-22 00:00:00,nsidc0051,south,2.722
1999-02-23 00:00:00,nsidc0051,south,2.715
1999-02-24 00:00:00,nsidc0051,south,2.717
1999-02-25 00:00:00,nsidc0051,south,2.734
1999-02-26 00:00:00,nsidc0051,south,2.728
1999-02-27 00:00:00,nsidc0051,south,2.771
1999-02-28 00:00:00,nsidc0051,south,2.756
1999-03-01 00:00:00,nsidc0051,south,2.77
1999-03-02 00:00:00,nsidc0051,south,2.846
1999-03-03 00:00:00,nsidc0051,south,2.801
1999-03-04 00:00:00,nsidc0051,south,2.787
1999-03-05 00:00:00,nsidc0051,south,2.853
1999-03-06 00:00:00,nsidc0051,south,2.934
1999-03-07 00:00:00,nsidc0051,south,3.02
1999-03-08 00:00:00,nsidc0051,south,2.945
1999-03-09 00:00:00,nsidc0051,south,3.1
1999-03-10 00:00:00,nsidc0051,south,3.213
1999-03-11 00:00:00,nsidc0051,south,3.392
1999-03-12 00:00:00,nsidc0051,south,3.589
1999-03-13 00:00:00,nsidc0051,south,3.697
1999-03-14 00:00:00,nsidc0051,south,3.858
1999-03-15 00:00:00,nsidc0051,south,3.998
1999-03-16 00:00:00,nsidc0051,south,4.116
1999-03-17 00:00:00,nsidc0051,south,4.201
1999-03-18 00:00:00,nsidc0051,south,4.283
1999-03-19 00:00:00,nsidc0051,south,4.298
1999-03-20 00:00:00,nsidc0051,south,4.367
1999-03-21 00:00:00,nsidc0051,south,4.497
1999-03-22 00:00:00,nsidc0051,south,4.58
1999-03-23 00:00:00,nsidc0051,south,4.657
1999-03-24 00:00:00,nsidc0051,south,4.753
1999-03-25 00:00:00,nsidc0051,south,4.814
1999-03-26 00:00:00,nsidc0051,south,4.935
1999-03-27 00:00:00,nsidc0051,south,5.076
1999-03-28 00:00:00,nsidc0051,south,5.116
1999-03-29 00:00:00,nsidc0051,south,5.21
1999-03-30 00:00:00,nsidc0051,south,5.264
1999-03-31 00:00:00,nsidc0051,south,5.341
1999-04-01 00:00:00,nsidc0051,south,5.466
1999-04-02 00:00:00,nsidc0051,south,5.539
1999-04-03 00:00:00,nsidc0051,south,5.6
1999-04-04 00:00:00,nsidc0051,south,5.74
1999-04-05 00:00:00,nsidc0051,south,5.865
1999-04-06 00:00:00,nsidc0051,south,5.97
1999-04-07 00:00:00,nsidc0051,south,6.084
1999-04-08 00:00:00,nsidc0051,south,6.176
1999-04-09 00:00:00,nsidc0051,south,6.27
1999-04-10 00:00:00,nsidc0051,south,6.354
1999-04-11 00:00:00,nsidc0051,south,6.464
1999-04-12 00:00:00,nsidc0051,south,6.565
1999-04-13 00:00:00,nsidc0051,south,6.633
1999-04-14 00:00:00,nsidc0051,south,6.749
1999-04-15 00:00:00,nsidc0051,south,6.894
1999-04-16 00:00:00,nsidc0051,south,6.981
1999-04-17 00:00:00,nsidc0051,south,7.162
1999-04-18 00:00:00,nsidc0051,south,7.217
1999-04-19 00:00:00,nsidc0051,south,7.26
1999-04-20 00:00:00,nsidc0051,south,7.303
1999-04-21 00:00:00,nsidc0051,south,7.371
1999-04-22 00:00:00,nsidc0051,south,7.456
1999-04-23 00:00:00,nsidc0051,south,7.543
1999-04-24 00:00:00,nsidc0051,south,7.676
1999-04-25 00:00:00,nsidc0051,south,7.763
1999-04-26 00:00:00,nsidc0051,south,7.895
1999-04-27 00:00:00,nsidc0051,south,8.017
1999-04-28 00:00:00,nsidc0051,south,8.107
1999-04-29 00:00:00,nsidc0051,south,8.228
1999-04-30 00:00:00,nsidc0051,south,8.406
1999-05-01 00:00:00,nsidc0051,south,8.63
1999-05-02 00:00:00,nsidc0051,south,8.703
1999-05-03 00:00:00,nsidc0051,south,8.753
1999-05-04 00:00:00,nsidc0051,south,8.892
1999-05-05 00:00:00,nsidc0051,south,8.998
1999-05-06 00:00:00,nsidc0051,south,9.11
1999-05-07 00:00:00,nsidc0051,south,9.207
1999-05-08 00:00:00,nsidc0051,south,9.347
1999-05-09 00:00:00,nsidc0051,south,9.48
1999-05-10 00:00:00,nsidc0051,south,9.618
1999-05-11 00:00:00,nsidc0051,south,9.82
1999-05-12 00:00:00,nsidc0051,south,9.935
1999-05-13 00:00:00,nsidc0051,south,9.989
1999-05-14 00:00:00,nsidc0051,south,10.048
1999-05-15 00:00:00,nsidc0051,south,10.051
1999-05-16 00:00:00,nsidc0051,south,10.125
1999-05-17 00:00:00,nsidc0051,south,10.259
1999-05-18 00:00:00,nsidc0051,south,10.301
1999-05-19 00:00:00,nsidc0051,south,10.462
1999-05-20 00:00:00,nsidc0051,south,10.609
1999-05-21 00:00:00,nsidc0051,south,10.813
1999-05-22 00:00:00,nsidc0051,south,10.972
1999-05-23 00:00:00,nsidc0051,south,11.068
1999-05-24 00:00:00,nsidc0051,south,11.187
1999-05-25 00:00:00,nsidc0051,south,11.268
1999-05-26 00:00:00,nsidc0051,south,11.392
1999-05-27 00:00:00,nsidc0051,south,11.542
1999-05-28 00:00:00,nsidc0051,south,11.694
1999-05-29 00:00:00,nsidc0051,south,11.832
1999-05-30 00:00:00,nsidc0051,south,11.978
1999-05-31 00:00:00,nsidc0051,south,12.142
1999-06-01 00:00:00,nsidc0051,south,12.282
1999-06-02 00:00:00,nsidc0051,south,12.36
1999-06-03 00:00:00,nsidc0051,south,12.449
1999-06-04 00:00:00,nsidc0051,south,12.552
1999-06-05 00:00:00,nsidc0051,south,12.653
1999-06-06 00:00:00,nsidc0051,south,12.754
1999-06-07 00:00:00,nsidc0051,south,12.819
1999-06-08 00:00:00,nsidc0051,south,12.917
1999-06-09 00:00:00,nsidc0051,south,13.125
1999-06-10 00:00:00,nsidc0051,south,13.32
1999-06-11 00:00:00,nsidc0051,south,13.412
1999-06-12 00:00:00,nsidc0051,south,13.445
1999-06-13 00:00:00,nsidc0051,south,13.462
1999-06-14 00:00:00,nsidc0051,south,13.503
1999-06-15 00:00:00,nsidc0051,south,13.582
1999-06-16 00:00:00,nsidc0051,south,13.683
1999-06-17 00:00:00,nsidc0051,south,13.678
1999-06-18 00:00:00,nsidc0051,south,13.696
1999-06-19 00:00:00,nsidc0051,south,13.83
1999-06-20 00:00:00,nsidc0051,south,13.887
1999-06-21 00:00:00,nsidc0051,south,13.998
1999-06-22 00:00:00,nsidc0051,south,14.133
1999-06-23 00:00:00,nsidc0051,south,14.231
1999-06-24 00:00:00,nsidc0051,south,14.39
1999-06-25 00:00:00,nsidc0051,south,14.626
1999-06-26 00:00:00,nsidc0051,south,14.68
1999-06-27 00:00:00,nsidc0051,south,14.79
1999-06-28 00:00:00,nsidc0051,south,14.951
1999-06-29 00:00:00,nsidc0051,south,15.075
1999-06-30 00:00:00,nsidc0051,south,15.182
1999-07-01 00:00:00,nsidc0051,south,15.272
1999-07-02 00:00:00,nsidc0051,south,15.333
1999-07-03 00:00:00,nsidc0051,south,15.365
1999-07-04 00:00:00,nsidc0051,south,15.392
1999-07-05 00:00:00,nsidc0051,south,15.417
1999-07-06 00:00:00,nsidc0051,south,15.479
1999-07-07 00:00:00,nsidc0051,south,15.558
1999-07-08 00:00:00,nsidc0051,south,15.732
